Most perennials prefer good levels of sunlight, about <mask> hours is optimal.	six
Toxic substances tend to produce symptoms in <mask> time frames.	two
Monasteries have <mask> fortifications and are sanctuaries for healing the wounded.	no
Primates are divided into <mask> subgroups.	two
Eagles have a wing span of over <mask> feet, and their average weight is thirteen pounds.	six
Pressure ridges in the ice can sometimes reach <mask> times that height.	three
China has more than <mask> times as many people as the United States.	four
Cyclic neutropenia tends to occur every <mask> weeks and last three to six days at a time.	three
Cyclic neutropenia tends to occur every three weeks and last <mask> to six days at a time.	three
Cyclic neutropenia tends to occur every three weeks and last three to <mask> days at a time.	six
Excess potassium induces larval metamorphosis in <mask> marine invertebrate species.	four
Electrons are the smallest and lightest of the the <mask> particles and they have a negative charge.	three
Crabs have <mask> very distinct phases.	three
Monsoons coming every <mask> to seven years can add almost a foot of water to the mountain's surface.	three
Monsoons coming every three to <mask> years can add almost a foot of water to the mountain's surface.	seven
Ladybugs have <mask> legs and keep their wings tucked away until they are ready to fly.	six
People claiming to have psychic powers have <mask> obvious means of focusing their energy.	no
Japanese gardens emphasise the use of rocks to create <mask> dimensional pictures in stone.	three
Guinea pigs are pregnant less than <mask> months.	three
Sunspots usually come in groups with <mask> sets of spots.	two
Most children overcome bed wetting between the ages of <mask> and ten.	six
Any simple polygon has <mask> ears.	two
Friction is produced when <mask> materials rub against each other.	two
Bluebirds often have <mask> broods in a season.	two
Cockroaches require food every <mask> to ten days but mut take in water every ten days.	seven
Cockroaches require food every seven to <mask> days but mut take in water every ten days.	ten
Cockroaches require food every seven to ten days but mut take in water every <mask> days.	ten
Contraception is immediate if the shot is given in the first <mask> days of the menstrual cycle.	five
Long grain is <mask> times as long as it is wide, for instance.	three
Potential function is derived by the connection of <mask> gates.	two
Electrical energy is generated with very high efficiency and <mask> emissions from the vehicle itself.	zero
Bluebirds generally live in <mask> overlapping regions of North America.	three
Shigellosis usually resolves in <mask> to seven days but can last for weeks.	five
Shigellosis usually resolves in five to <mask> days but can last for weeks.	seven
Most follicular cysts resolve after <mask> to eight weeks.	six
Most follicular cysts resolve after six to <mask> weeks.	eight
Marsupials have <mask> vaginas and a double uterus.	two
Texture is a <mask> layer texture.	two
Hyraxes can live for <mask> to twelve years.	nine
States also have <mask> Senators.	two
Plants are at roughly the <mask> leaf stage.	two
Geographers generally conceptualize <mask> types of space .	two
Sociobiology is the historical outgrowth of <mask> prerequisite trends.	three
Feline hyperthyroidism causes thyrotoxicosis and is usually seen in cats over <mask> years of age.	six
Association neurons connect the previous <mask> types of neurons.	two
Centipedes are highly susceptible to water loss for <mask> reasons.	two
Gymnosperms comprise <mask> divisions.	four
Kangaroos have <mask> such pairs of chewing teeth.Grasslands are wide, open areas.	four
White light is made up of <mask> primary colors.	three
Hybrids can also form when <mask> varieties interbreed.	two
Ozone is a chemically unstable molecule composed of <mask> oxygen atoms.	three
Natural uranium has <mask> isotopes in different ratios.	three
Fossil hunters divide Kansas into <mask> roughly equal parts.	two
Blood pressure is the result of <mask> forces.	two
All goats are ruminants with a <mask> compartment stomach.	four
Mankind falls into <mask> groups, when innate nature and inclinations are considered.	four
Travellers tend to marry young, and the average family size is <mask> children.	eight
Breast cancer is a specific cancer that occurs in <mask> in eight women.	one
Breast cancer is a specific cancer that occurs in one in <mask> women.	eight
Ostracods shed their tiny bivalved carapace at least <mask> times during their growth stages.	nine
Western art attempts a <mask> - dimensional art through the employment of planes of colour.	three
Swing has <mask> meanings in jazz.	two
Doctors spend <mask> years in medical school, so they're experts on human anatomy.	four
Reservoirs are of <mask> general types nonpressurized and pressurized.	two
Worms can live as long as <mask> years.	four
Vertebrates Indicate the <mask> principal characteristics of chordates.	four
State law requires every dog or cat be vaccinated at <mask> months of age and annually thereafter.	four
Parvoviruses fall into <mask> main groups.	five
Dwarves are bipeds and measure about <mask> to five feet in height.	four
Dwarves are bipeds and measure about four to <mask> feet in height.	five
Mass balance is the difference between the <mask> quantities.	two
Fog is formed by <mask> different cooling mechanisms.	five
Few muskrats attain <mask> years of age.	four
Tadpoles require water for at least <mask> or four months while completing their aquatic development.	three
Tadpoles require water for at least three or <mask> months while completing their aquatic development.	four
King crab spends <mask> to three months in larval stages.	two
King crab spends two to <mask> months in larval stages.	three
Termites have <mask> wings that are all equal in length.	four
Cleavage is perfect in <mask> directions, forming rhombohedrons.	three
Ozone is made of <mask> atoms of oxygen.	three
Pork contains high quality complete protein with all <mask> essential amino acids.	nine
Mental illness affects <mask> out of four families in America.	one
Mental illness affects one out of <mask> families in America.	four
Black women die from cervical cancer at <mask> times the rate of white women.	three
Chevrotains are able to hold their breath for about <mask> minutes.	four
Medallions are <mask> domes or other shapes placed around an open central space.	four
Lactation probably occurs for the first <mask> months after parturation.	two
Higher education relates to government on <mask> levels.	three
Atomic theory describes atoms as made up of <mask> different components.	three
Nymphs develop through <mask> growth stages, or instars, and have incomplete metamorphosis.	five
Camels also have the capability to run and can do so at <mask> to twenty miles per hour.	ten
